Kota Jakarta Selatan,74.78
Kota Jakarta Timur,75.12
Kota Jakarta Pusat,74.81
Kota Jakarta Barat,74.16
Kota Jakarta Utara,73.59
JAWA BARAT,73.8
Bogor,71.92
Sukabumi,71.83
Cianjur,70.79
Bandung,74.27
Garut,72.07
Tasikmalaya,70.19
Ciamis,72.57
Kuningan,74.29
Cirebon,72.76
Majalengka,71.05
Sumedang,73.19
Indramayu,72.46
Subang,73.24
Purwakarta,71.74
Karawang,72.9
Bekasi,74.3
Bandung Barat,73.1
Pangandaran,72.17
Kota Bogor,74.45
Kota Sukabumi,73.11
Kota Bandung,75.04
Kota Cirebon,73.08
Kota Bekasi,75.79
Kota Depok,75.23
Kota Cimahi,74.8
Kota Tasikmalaya,72.92
Kota Banjar,71.8
JAWA TENGAH,74.69
Cilacap,74.25
Banyumas,73.98
Purbalingga,73.37
Banjarnegara,74.47
Kebumen,73.83
Purworejo,75.21
Wonosobo,72.17
Magelang,74.2
Boyolali,76.23
Klaten,77.07
Sukoharjo,77.86
Wonogiri,76.56
Karanganyar,77.72
Sragen,75.97
Grobogan,75.04
Blora,74.71
Rembang,74.77
Pati,76.39
Kudus,76.86
Jepara,76.04
Demak,75.6
Semarang,75.95
Temanggung,75.77
Kendal,74.58
Batang,74.85
Pekalongan,73.87
Pemalang,73.85
Tegal,72
Brebes,69.96
Kota Magelang,77.22
Kota Surakarta,77.63
Kota Salatiga,77.93
Kota Semarang,77.9
Kota Pekalongan,74.6
Kota Tegal,74.77
D I YOGYAKARTA,75.12
Kulon Progo,75.29
Bantul,73.94
Gunung Kidul,74.24
Sleman,75.08
Kota Yogyakarta,74.91
JAWA TIMUR,72.11
Pacitan,72.86
Ponorogo,73.55
Trenggalek,74.64
Tulungagung,74.91
Blitar,74.34
Kediri,73.27
Malang,73.26
Lumajang,70.96
Jember,70.03
Banyuwangi,71.38
Bondowoso,67.6
Situbondo,69.94
Probolinggo,68.12
Pasuruan,70.81
Sidoarjo,74.69
Mojokerto,73.25
Jombang,73.22
Nganjuk,72.28
Madiun,72.28
Magetan,73.29
Ngawi,73.2
Bojonegoro,72.57
Tuban,72.36
Lamongan,73.22
Gresik,73.3
Bangkalan,70.79
Sampang,68.64
Pamekasan,68.31
Sumenep,72.47
Kota Kediri,74.67
Kota Blitar,74.66
Kota Malang,74.13
Kota Probolinggo,70.99
Kota Pasuruan,72.31
Kota Mojokerto,74.1
Kota Madiun,73.44
Kota Surabaya,74.75
Kota Batu,73.29
BANTEN,70.77
Pandeglang,65.58
Lebak,68.13
Tangerang,70.65
Serang,65.6
Kota Tangerang,72.24
Kota Cilegon,67.39
Kota Serang,68.98
Kota Tangerang Selatan,73.11
BALI,72.98
Jembrana,73.2
Tabanan,74.48
Badung,75.88
Gianyar,74.52
Klungkung,72.28
Bangli,71.33
Karangasem,71.25
Buleleng,72.7
Kota Denpasar,75.69
NUSA TENGGARA BARAT,67.47
Lombok Barat,68.08
Lombok Tengah,67.12
Lombok Timur,66.95
Sumbawa,68.54
Dompu,67.76
Bima,67.27
Sumbawa Barat,69.2
Lombok Utara,68.17
Kota Mataram,72.55
Kota Bima,71.19
NUSA TENGGARA TIMUR,67.77
Sumba Barat,67.57
Sumba Timur,65.82
Kupang,65.64
Timor Tengah Selatan,66.89
Timor Tengah Utara,67.61
Belu,65.63
Alor,62.35
Lembata,67.87
Flores Timur,65.96
Sikka,68.3
Ende,66.12
Ngada,68.71
Manggarai,67.63
Rote Ndao,65.6
Manggarai Barat,68
Sumba Tengah,68.87
Sumba Barat Daya,68.99
Nagekeo,67.91
Manggarai Timur,68.49
Sabu Raijua,61.06
Malaka,65.67
Kota Kupang,70.52
KALIMANTAN BARAT,71.32
Sambas,69.76
Bengkayang,74.2
Landak,73.77
Mempawah,71.74
Sanggau,71.77
Ketapang,71.45
Sintang,72.41
Kapuas Hulu,72.88
Sekadau,72.74
Melawi,73.32
Kayong Utara,69.22
Kubu Raya,71.26
Kota Pontianak,73.87
Kota Singkawang,72.81
KALIMANTAN TENGAH,70.27
Kotawaringin Barat,71.28
Kotawaringin Timur,70.39
Kapuas,69.23
Barito Selatan,67.75
Barito Utara,71.68
Sukamara,72.03
Lamandau,69.84
Seruyan,69.63
Katingan,66.43
Pulang Pisau,68.6
Gunung Mas,70.96
Barito Timur,68.91
Murung Raya,69.94
Kota Palangka Raya,73.7
KALIMANTAN SELATAN,69.42
Tanah Laut,70.11
Kotabaru,69.77
Banjar,68.01
Barito Kuala,66.8
Tapin,71.16
Hulu Sungai Selatan,66.9
Hulu Sungai Tengah,66.86
Hulu Sungai Utara,64.97
Tabalong,71.28
Tanah Bumbu,70.94
Balangan,68.4
Kota Banjarmasin,71.89
Kota Banjar Baru,72.62
KALIMANTAN TIMUR,74.72
Paser,72.99
Kutai Barat,73.19
Kutai Kartanegara,72.75
Kutai Timur,73.57
Berau,72.41
Penajam Paser Utara,71.83
Mahakam Ulu,72.46
Kota Balikpapan,74.89
Kota Samarinda,74.68
Kota Bontang,74.67
KALIMANTAN UTARA,72.69
Malinau,71.51
Bulungan,72.78
Tana Tidung,71.53
Nunukan,71.42
Kota Tarakan,74.08
SULAWESI UTARA,72.4
Bolaang Mongondow,70.07
Minahasa,71.82
Kepulauan Sangihe,70.78
Kepulauan Talaud,70.91
Minahasa Selatan,70.71
Minahasa Utara,71.99
Bolaang Mongondow Utara,68.33
Siau Tagulandang Biaro,71.59
Minahasa Tenggara,70.86
Bolaang Mongondow Selatan,64.95
Bolaang Mongondow Timur,68.51
Kota Manado,72.5
Kota Bitung,71.68
Kota Tomohon,72.84
Kota Kotamobagu,71.34
SULAWESI TENGAH,69.17
Banggai Kepulauan,66.87
Banggai,71.02
Morowali,69.37
Poso,71.33
Donggala,67.86
Toli-Toli,66.78
Buol,69.73
Parigi Moutong,64.62
Tojo Una-Una,66.41
Sigi,70.35
Banggai Laut,66.08
Morowali Utara,69.97
Kota Palu,71.45
SULAWESI SELATAN,71.22
Kepulauan Selayar,69.04
Bulukumba,68.84
Bantaeng,71.11
Jeneponto,66.99
Takalar,67.9
Gowa,70.89
Sinjai,67.92
Maros,69.45
Pangkajene dan Kepulauan,67.36
Barru,69.55
Bone,67.85
Soppeng,70.5
Wajo,68.1
Sidenreng Rappang,70.74
Pinrang,70.49
Enrekang,71.34
Luwu,71
Tana Toraja,73.99
Luwu Utara,69.36
Luwu Timur,71.19
Toraja Utara,73.83
Kota Makasar,72.6
Kota Parepare,71.78
Kota Palopo,71.39
SULAWESI TENGGARA,71.47
Buton,68.56
Muna,70.56
Konawe,70.44
Kolaka,71.42
Konawe Selatan,71.02
Bombana,69.34
Wakatobi,70.72
Kolaka Utara,70.47
Buton Utara,71.02
Konawe Utara,69.68
Kolaka Timur,73.01
Konawe Kepulauan,68.52
Muna Barat,70.46
Buton Tengah,67.9
Buton Selatan,67.86
Kota Kendari,74.07
Kota Baubau,71.51
GORONTALO,68.83
Boalemo,69.92
Gorontalo,68.09
Pohuwato,64.95
Bone Bolango,69.24
Gorontalo Utara,66.67
Kota Gorontalo,73.25
SULAWESI BARAT,66.01
Majene,62.56
Polewali Mandar,63.2
Mamasa,71.45
Mamuju,68.66
Mamuju Utara / Pasangkayu,67.33
Mamuju Tengah,69.37
MALUKU,66.78
Maluku Tenggara Barat / Kepulauan Tanimbar,63.99
Maluku Tenggara,65.78
Maluku Tengah,67.04
Buru,67.03
Kepulauan Aru,63.57
Seram Bagian Barat,62.61
Seram Bagian Timur,60.46
Maluku Barat Daya,63.39
Buru Selatan,66.96
Kota Ambon,71.37
Kota Tual,66.65
MALUKU UTARA,69.11
Halmahera Barat,66.91
Halmahera Tengah,65.06
Kepulauan Sula,63.94
Halmahera Selatan,66.5
Halmahera Utara,70.11
Halmahera Timur,69.9
Pulau Morotai,68.1
Pulau Taliabu,62.79
Kota Ternate,71.7
Kota Tidore Kepulauan,70.1
PAPUA BARAT,66.79
Fakfak,69.02
Kaimana,65.62
Teluk Wondama,60.86
Teluk Bintuni,61.76
Manokwari,69.55
Sorong Selatan,67.01
Sorong,66.89
Raja Ampat,65.41
Tambrauw,61.14
Maybrat,65.82
Manokwari Selatan,68.09
Pegunungan Arfak,67.71
Kota Sorong,71.92
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,66.44
Merauke,67.6
Jayawijaya,60.5
Jayapura,67.78
Nabire,68.73
Kepulauan Yapen,69.63
Biak Numfor,68.74
Paniai,67.22
Puncak Jaya,65.9
Mimika,72.83
Boven Digoel,60.97
Mappi,65.9
Asmat,59.19
Yahukimo,66.42
Pegunungan Bintang,64.99
Tolikara,66.33
Sarmi,67.07
Keerom,67.24
Waropen,66.92
Supiori,66.66
Mamberamo Raya,58.54
Nduga,55.72
Lanny Jaya,66.51
Mamberamo Tengah,64.14
Yalimo,65.95
Puncak,66.4
Dogiyai,66.39
Intan Jaya,66.12
Deiyai,65.93
Kota Jayapura,71.07
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,72.13
