Kota Jakarta Selatan,74.03
Kota Jakarta Timur,74.37
Kota Jakarta Pusat,74.02
Kota Jakarta Barat,73.54
Kota Jakarta Utara,73.18
JAWA BARAT,72.85
Bogor,71.01
Sukabumi,70.73
Cianjur,69.91
Bandung,73.4
Garut,71.22
Tasikmalaya,69.21
Ciamis,71.57
Kuningan,73.35
Cirebon,71.82
Majalengka,69.97
Sumedang,72.29
Indramayu,71.37
Subang,72.13
Purwakarta,70.8
Karawang,71.98
Bekasi,73.56
Bandung Barat,72.18
Pangandaran,71.12
Kota Bogor,73.41
Kota Sukabumi,72.26
Kota Bandung,74.14
Kota Cirebon,72.13
Kota Bekasi,74.89
Kota Depok,74.31
Kota Cimahi,73.89
Kota Tasikmalaya,71.93
Kota Banjar,70.79
JAWA TENGAH,74.23
Cilacap,73.52
Banyumas,73.55
Purbalingga,73.02
Banjarnegara,74.01
Kebumen,73.22
Purworejo,74.52
Wonosobo,71.6
Magelang,73.56
Boyolali,75.83
Klaten,76.68
Sukoharjo,77.55
Wonogiri,76.07
Karanganyar,77.38
Sragen,75.62
Grobogan,74.61
Blora,74.23
Rembang,74.43
Pati,76.04
Kudus,76.5
Jepara,75.74
Demak,75.31
Semarang,75.63
Temanggung,75.48
Kendal,74.33
Batang,74.59
Pekalongan,73.57
Pemalang,73.22
Tegal,71.4
Brebes,69.04
Kota Magelang,76.75
Kota Surakarta,77.12
Kota Salatiga,77.22
Kota Semarang,77.25
Kota Pekalongan,74.28
Kota Tegal,74.34
D I YOGYAKARTA,74.92
Kulon Progo,75.2
Bantul,73.77
Gunung Kidul,74.03
Sleman,74.77
Kota Yogyakarta,74.56
JAWA TIMUR,71.18
Pacitan,71.77
Ponorogo,72.65
Trenggalek,73.59
Tulungagung,73.95
Blitar,73.39
Kediri,72.54
Malang,72.45
Lumajang,69.94
Jember,68.99
Banyuwangi,70.54
Bondowoso,66.55
Situbondo,68.97
Probolinggo,67
Pasuruan,70.17
Sidoarjo,73.98
Mojokerto,72.43
Jombang,72.27
Nganjuk,71.44
Madiun,71.22
Magetan,72.49
Ngawi,72.16
Bojonegoro,71.36
Tuban,71.26
Lamongan,72.27
Gresik,72.61
Bangkalan,70.11
Sampang,67.96
Pamekasan,67.45
Sumenep,71.22
Kota Kediri,73.96
Kota Blitar,73.6
Kota Malang,73.15
Kota Probolinggo,70.19
Kota Pasuruan,71.4
Kota Mojokerto,73.21
Kota Madiun,72.75
Kota Surabaya,74.13
Kota Batu,72.54
BANTEN,69.84
Pandeglang,64.49
Lebak,67.04
Tangerang,69.79
Serang,64.47
Kota Tangerang,71.57
Kota Cilegon,66.6
Kota Serang,67.83
Kota Tangerang Selatan,72.41
BALI,71.99
Jembrana,72.21
Tabanan,73.53
Badung,74.99
Gianyar,73.56
Klungkung,71.06
Bangli,70.37
Karangasem,70.35
Buleleng,71.68
Kota Denpasar,74.68
NUSA TENGGARA BARAT,66.28
Lombok Barat,66.64
Lombok Tengah,65.99
Lombok Timur,65.74
Sumbawa,67.31
Dompu,66.6
Bima,66.11
Sumbawa Barat,67.8
Lombok Utara,66.92
Kota Mataram,71.59
Kota Bima,70.2
NUSA TENGGARA TIMUR,66.85
Sumba Barat,66.98
Sumba Timur,64.94
Kupang,64.39
Timor Tengah Selatan,66.32
Timor Tengah Utara,66.86
Belu,64.35
Alor,61.29
Lembata,66.97
Flores Timur,65.1
Sikka,67.07
Ende,65.17
Ngada,67.96
Manggarai,66.77
Rote Ndao,64.34
Manggarai Barat,67.12
Sumba Tengah,68.32
Sumba Barat Daya,68.43
Nagekeo,67.03
Manggarai Timur,67.98
Sabu Raijua,60.23
Malaka,64.89
Kota Kupang,69.37
KALIMANTAN BARAT,70.56
Sambas,68.83
Bengkayang,73.67
Landak,72.7
Mempawah,70.9
Sanggau,71.35
Ketapang,71.01
Sintang,71.62
Kapuas Hulu,72.44
Sekadau,71.65
Melawi,72.88
Kayong Utara,68.11
Kubu Raya,70.43
Kota Pontianak,72.8
Kota Singkawang,71.85
KALIMANTAN TENGAH,69.69
Kotawaringin Barat,70.51
Kotawaringin Timur,69.8
Kapuas,68.69
Barito Selatan,66.99
Barito Utara,71.29
Sukamara,71.49
Lamandau,69.34
Seruyan,69.25
Katingan,65.7
Pulang Pisau,67.98
Gunung Mas,70.32
Barito Timur,68.14
Murung Raya,69.47
Kota Palangka Raya,73.19
KALIMANTAN SELATAN,68.49
Tanah Laut,69.31
Kotabaru,69.1
Banjar,66.97
Barito Kuala,65.88
Tapin,70.23
Hulu Sungai Selatan,65.82
Hulu Sungai Tengah,65.82
Hulu Sungai Utara,63.58
Tabalong,70.33
Tanah Bumbu,70.08
Balangan,67.59
Kota Banjarmasin,70.98
Kota Banjar Baru,71.87
KALIMANTAN TIMUR,74.22
Paser,72.52
Kutai Barat,72.79
Kutai Kartanegara,72.21
Kutai Timur,73.03
Berau,71.94
Penajam Paser Utara,71.3
Mahakam Ulu,71.9
Kota Balikpapan,74.41
Kota Samarinda,74.17
Kota Bontang,74.18
KALIMANTAN UTARA,72.54
Malinau,71.42
Bulungan,72.6
Tana Tidung,71.38
Nunukan,71.3
Kota Tarakan,73.92
SULAWESI UTARA,71.58
Bolaang Mongondow,69.22
Minahasa,70.98
Kepulauan Sangihe,69.96
Kepulauan Talaud,70.04
Minahasa Selatan,69.8
Minahasa Utara,71.31
Bolaang Mongondow Utara,67.54
Siau Tagulandang Biaro,70.54
Minahasa Tenggara,70.07
Bolaang Mongondow Selatan,64.45
Bolaang Mongondow Timur,67.81
Kota Manado,71.8
Kota Bitung,71
Kota Tomohon,71.79
Kota Kotamobagu,70.33
SULAWESI TENGAH,68.23
Banggai Kepulauan,65.71
Banggai,70.61
Morowali,68.82
Poso,70.85
Donggala,66.85
Toli-Toli,65.3
Buol,68.17
Parigi Moutong,63.94
Tojo Una-Una,65.14
Sigi,69.57
Banggai Laut,64.79
Morowali Utara,69.19
Kota Palu,70.68
SULAWESI SELATAN,70.43
Kepulauan Selayar,68.34
Bulukumba,67.69
Bantaeng,70.42
Jeneponto,66.24
Takalar,67.01
Gowa,70.37
Sinjai,67.17
Maros,68.98
Pangkajene dan Kepulauan,66.49
Barru,68.91
Bone,66.88
Soppeng,69.43
Wajo,67.17
Sidenreng Rappang,69.59
Pinrang,69.39
Enrekang,70.83
Luwu,70.19
Tana Toraja,73.15
Luwu Utara,68.31
Luwu Timur,70.38
Toraja Utara,73.35
Kota Makasar,72
Kota Parepare,71.18
Kota Palopo,70.79
SULAWESI TENGGARA,70.97
Buton,67.92
Muna,70.18
Konawe,70.02
Kolaka,70.72
Konawe Selatan,70.52
Bombana,68.54
Wakatobi,70.13
Kolaka Utara,70.15
Buton Utara,70.75
Konawe Utara,69.23
Kolaka Timur,72.33
Konawe Kepulauan,68.25
Muna Barat,70.16
Buton Tengah,67.5
Buton Selatan,67.5
Kota Kendari,73.52
Kota Baubau,70.95
GORONTALO,67.93
Boalemo,68.83
Gorontalo,67.45
Pohuwato,63.83
Bone Bolango,68.38
Gorontalo Utara,65.79
Kota Gorontalo,72.42
SULAWESI BARAT,64.82
Majene,61.3
Polewali Mandar,62.18
Mamasa,70.75
Mamuju,67.23
Mamuju Utara / Pasangkayu,65.91
Mamuju Tengah,68.06
MALUKU,65.82
Maluku Tenggara Barat / Kepulauan Tanimbar,63.34
Maluku Tenggara,64.95
Maluku Tengah,66.34
Buru,66.32
Kepulauan Aru,62.73
Seram Bagian Barat,61.48
Seram Bagian Timur,59.16
Maluku Barat Daya,62.16
Buru Selatan,66.13
Kota Ambon,70.35
Kota Tual,65.21
MALUKU UTARA,68.18
Halmahera Barat,66.13
Halmahera Tengah,63.65
Kepulauan Sula,63.18
Halmahera Selatan,65.75
Halmahera Utara,69.47
Halmahera Timur,68.64
Pulau Morotai,66.99
Pulau Taliabu,61.95
Kota Ternate,70.85
Kota Tidore Kepulauan,69.22
PAPUA BARAT,65.9
Fakfak,68.41
Kaimana,64.64
Teluk Wondama,59.93
Teluk Bintuni,60.6
Manokwari,68.56
Sorong Selatan,66.15
Sorong,66.02
Raja Ampat,64.7
Tambrauw,59.96
Maybrat,65.17
Manokwari Selatan,67.48
Pegunungan Arfak,67.18
Kota Sorong,70.46
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,65.65
Merauke,66.93
Jayawijaya,59.39
Jayapura,66.93
Nabire,67.97
Kepulauan Yapen,69.06
Biak Numfor,68.2
Paniai,66.27
Puncak Jaya,64.98
Mimika,72.27
Boven Digoel,59.64
Mappi,64.91
Asmat,57.53
Yahukimo,65.8
Pegunungan Bintang,64.34
Tolikara,65.58
Sarmi,66.26
Keerom,66.6
Waropen,66.24
Supiori,65.81
Mamberamo Raya,57.55
Nduga,55.12
Lanny Jaya,66
Mamberamo Tengah,63.44
Yalimo,65.34
Puncak,65.61
Dogiyai,65.6
Intan Jaya,65.51
Deiyai,65.11
Kota Jayapura,70.38
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,71.34
