Tanah Laut,12.32
Kotabaru,12.06
Banjar,13.02
Barito Kuala,12.54
Tapin,12.04
Hulu Sungai Selatan,12.4
Hulu Sungai Tengah,12.22
Hulu Sungai Utara,12.93
Tabalong,12.9
Tanah Bumbu,12.49
Balangan,12.61
Kota Banjarmasin,13.95
Kota Banjar Baru,14.83
KALIMANTAN TIMUR,13.84
Paser,13.27
Kutai Barat,13.09
Kutai Kartanegara,13.63
Kutai Timur,13
Berau,13.35
Penajam Paser Utara,12.7
Mahakam Ulu,12.62
Kota Balikpapan,14.23
Kota Samarinda,15.1
Kota Bontang,13.18
KALIMANTAN UTARA,13.06
Malinau,13.33
Bulungan,13.03
Tana Tidung,12.38
Nunukan,12.67
Kota Tarakan,14.04
SULAWESI UTARA,12.95
Bolaang Mongondow,11.61
Minahasa,14.17
Kepulauan Sangihe,12.59
Kepulauan Talaud,12.65
Minahasa Selatan,12.98
Minahasa Utara,13.06
Bolaang Mongondow Utara,12.34
Siau Tagulandang Biaro,12.02
Minahasa Tenggara,12.44
Bolaang Mongondow Selatan,12.31
Bolaang Mongondow Timur,11.88
Kota Manado,14.17
Kota Bitung,12.65
Kota Tomohon,14.23
Kota Kotamobagu,12.89
SULAWESI TENGAH,13.32
Banggai Kepulauan,13.08
Banggai,13.34
Morowali,13.36
Poso,13.72
Donggala,12.6
Toli-Toli,12.92
Buol,13.17
Parigi Moutong,12.5
Tojo Una-Una,12.36
Sigi,12.97
Banggai Laut,13.02
Morowali Utara,12.28
Kota Palu,16.36
SULAWESI SELATAN,13.53
Kepulauan Selayar,12.67
Bulukumba,13.42
Bantaeng,12.3
Jeneponto,12.11
Takalar,12.48
Gowa,13.66
Sinjai,13.25
Maros,13.3
Pangkajene dan Kepulauan,12.78
Barru,13.61
Bone,12.99
Soppeng,13.2
Wajo,13.3
Sidenreng Rappang,13.01
Pinrang,13.25
Enrekang,13.86
Luwu,13.4
Tana Toraja,13.87
Luwu Utara,12.58
Luwu Timur,13
Toraja Utara,13.41
Kota Makasar,15.59
Kota Parepare,14.52
Kota Palopo,15.1
SULAWESI TENGGARA,13.69
Buton,13.87
Muna,14.01
Konawe,13.03
Kolaka,13.02
Konawe Selatan,12.59
Bombana,11.89
Wakatobi,13.51
Kolaka Utara,12.16
Buton Utara,12.99
Konawe Utara,13.11
Kolaka Timur,12.69
Konawe Kepulauan,12.53
Muna Barat,12.61
Buton Tengah,13.18
Buton Selatan,13.25
Kota Kendari,16.9
Kota Baubau,15.18
GORONTALO,13.12
Boalemo,12.46
Gorontalo,13.19
Pohuwato,12.39
Bone Bolango,13.66
Gorontalo Utara,12.47
Kota Gorontalo,14.57
SULAWESI BARAT,12.87
Majene,13.63
Polewali Mandar,13.39
Mamasa,12.53
Mamuju,13.25
Mamuju Utara / Pasangkayu,12.06
Mamuju Tengah,12.65
MALUKU,14
Maluku Tenggara Barat / Kepulauan Tanimbar,12.32
Maluku Tenggara,12.89
Maluku Tengah,14.28
Buru,13.22
Kepulauan Aru,12.33
Seram Bagian Barat,13.58
Seram Bagian Timur,12.9
Maluku Barat Daya,12.52
Buru Selatan,12.83
Kota Ambon,16.05
Kota Tual,13.99
MALUKU UTARA,13.73
Halmahera Barat,13.23
Halmahera Tengah,13.22
Kepulauan Sula,12.96
Halmahera Selatan,12.97
Halmahera Utara,13.67
Halmahera Timur,12.86
Pulau Morotai,12.97
Pulau Taliabu,12.86
Kota Ternate,15.76
Kota Tidore Kepulauan,14.36
PAPUA BARAT,13.21
Fakfak,14.64
Kaimana,12.49
Teluk Wondama,11.69
Teluk Bintuni,12.43
Manokwari,13.77
Sorong Selatan,13.27
Sorong,13.91
Raja Ampat,12.1
Tambrauw,12.19
Maybrat,13.48
Manokwari Selatan,12.37
Pegunungan Arfak,11.78
Kota Sorong,14.4
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,11.14
Merauke,14.2
Jayawijaya,12.83
Jayapura,14.4
Nabire,12.44
Kepulauan Yapen,12.8
Biak Numfor,14.21
Paniai,10.52
Puncak Jaya,7.5
Mimika,12.95
Boven Digoel,11.27
Mappi,10.84
Asmat,9.49
Yahukimo,7.8
Pegunungan Bintang,6.59
Tolikara,8.83
Sarmi,12.32
Keerom,12.45
Waropen,12.83
Supiori,13.18
Mamberamo Raya,11.82
Nduga,4.07
Lanny Jaya,9.07
Mamberamo Tengah,9.44
Yalimo,9.5
Puncak,5.58
Dogiyai,10.61
Intan Jaya,7.67
Deiyai,9.84
Kota Jayapura,15.04
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,13.1
