Kotabaru,11.92
Banjar,12.28
Barito Kuala,12.38
Tapin,11.86
Hulu Sungai Selatan,12.1
Hulu Sungai Tengah,12.19
Hulu Sungai Utara,12.88
Tabalong,12.59
Tanah Bumbu,12.36
Balangan,12.37
Kota Banjarmasin,13.92
Kota Banjar Baru,14.8
KALIMANTAN TIMUR,13.69
Paser,13
Kutai Barat,12.89
Kutai Kartanegara,13.58
Kutai Timur,12.78
Berau,13.31
Penajam Paser Utara,12.55
Mahakam Ulu,12.5
Kota Balikpapan,14.13
Kota Samarinda,14.7
Kota Bontang,12.9
KALIMANTAN UTARA,12.84
Malinau,13.29
Bulungan,12.99
Tana Tidung,12.2
Nunukan,12.63
Kota Tarakan,13.73
SULAWESI UTARA,12.73
Bolaang Mongondow,11.41
Minahasa,13.97
Kepulauan Sangihe,12.31
Kepulauan Talaud,12.27
Minahasa Selatan,12.43
Minahasa Utara,12.69
Bolaang Mongondow Utara,11.9
Siau Tagulandang Biaro,11.64
Minahasa Tenggara,12.04
Bolaang Mongondow Selatan,12.28
Bolaang Mongondow Timur,11.5
Kota Manado,14.14
Kota Bitung,12.6
Kota Tomohon,14.19
Kota Kotamobagu,12.78
SULAWESI TENGAH,13.14
Banggai Kepulauan,13.05
Banggai,13.23
Morowali,13.33
Poso,13.69
Donggala,12.48
Toli-Toli,12.72
Buol,13.08
Parigi Moutong,12.46
Tojo Una-Una,12.25
Sigi,12.86
Banggai Laut,12.89
Morowali Utara,12.23
Kota Palu,16.22
SULAWESI SELATAN,13.36
Kepulauan Selayar,12.48
Bulukumba,12.91
Bantaeng,12.03
Jeneponto,11.97
Takalar,12.25
Gowa,13.48
Sinjai,12.87
Maros,13.02
Pangkajene dan Kepulauan,12.51
Barru,13.57
Bone,12.8
Soppeng,12.73
Wajo,13.13
Sidenreng Rappang,12.93
Pinrang,13.22
Enrekang,13.69
Luwu,13.32
Tana Toraja,13.58
Luwu Utara,12.42
Luwu Timur,12.82
Toraja Utara,13.37
Kota Makasar,15.56
Kota Parepare,14.49
Kota Palopo,15.07
SULAWESI TENGGARA,13.55
Buton,13.74
Muna,13.78
Konawe,12.99
Kolaka,12.8
Konawe Selatan,12.24
Bombana,11.83
Wakatobi,13.2
Kolaka Utara,12.1
Buton Utara,12.75
Konawe Utara,12.54
Kolaka Timur,12.15
Konawe Kepulauan,11.81
Muna Barat,12.2
Buton Tengah,12.7
Buton Selatan,12.94
Kota Kendari,16.28
Kota Baubau,14.81
GORONTALO,13.06
Boalemo,12.43
Gorontalo,12.94
Pohuwato,12.36
Bone Bolango,13.45
Gorontalo Utara,12.44
Kota Gorontalo,14.32
SULAWESI BARAT,12.62
Majene,13.6
Polewali Mandar,13.05
Mamasa,11.74
Mamuju,13.18
Mamuju Utara / Pasangkayu,11.66
Mamuju Tengah,11.92
MALUKU,13.94
Maluku Tenggara Barat / Kepulauan Tanimbar,12.28
Maluku Tenggara,12.63
Maluku Tengah,14.15
Buru,13.02
Kepulauan Aru,12.29
Seram Bagian Barat,13.42
Seram Bagian Timur,12.75
Maluku Barat Daya,12.26
Buru Selatan,12.68
Kota Ambon,16.02
Kota Tual,13.9
MALUKU UTARA,13.63
Halmahera Barat,13.08
Halmahera Tengah,12.94
Kepulauan Sula,12.73
Halmahera Selatan,12.77
Halmahera Utara,13.59
Halmahera Timur,12.74
Pulau Morotai,12.43
Pulau Taliabu,12.58
Kota Ternate,15.73
Kota Tidore Kepulauan,14.2
PAPUA BARAT,12.72
Fakfak,14.09
Kaimana,11.98
Teluk Wondama,11.34
Teluk Bintuni,12.17
Manokwari,13.64
Sorong Selatan,12.88
Sorong,13.43
Raja Ampat,12.02
Tambrauw,11.62
Maybrat,12.91
Manokwari Selatan,12.33
Pegunungan Arfak,11.62
Kota Sorong,14.22
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,11.05
Merauke,13.59
Jayawijaya,11.93
Jayapura,14.19
Nabire,11.59
Kepulauan Yapen,12.72
Biak Numfor,13.95
Paniai,10.48
Puncak Jaya,6.96
Mimika,12.17
Boven Digoel,11.06
Mappi,10.54
Asmat,8.74
Yahukimo,7.6
Pegunungan Bintang,6.14
Tolikara,8.28
Sarmi,11.81
Keerom,12.41
Waropen,12.78
Supiori,12.73
Mamberamo Raya,11.78
Nduga,3.29
Lanny Jaya,8.35
Mamberamo Tengah,8.63
Yalimo,8.83
Puncak,5.19
Dogiyai,10.57
Intan Jaya,7.36
Deiyai,9.8
Kota Jayapura,15
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,12.95
