Tanah Laut,12.41
Kotabaru,12.07
Banjar,13.03
Barito Kuala,12.55
Tapin,12.33
Hulu Sungai Selatan,12.46
Hulu Sungai Tengah,12.24
Hulu Sungai Utara,13.19
Tabalong,12.91
Tanah Bumbu,12.6
Balangan,12.82
Kota Banjarmasin,13.97
Kota Banjar Baru,14.85
KALIMANTAN TIMUR,14.02
Paser,13.37
Kutai Barat,13.25
Kutai Kartanegara,13.64
Kutai Timur,13.01
Berau,13.36
Penajam Paser Utara,12.86
Mahakam Ulu,12.63
Kota Balikpapan,14.24
Kota Samarinda,15.39
Kota Bontang,13.43
KALIMANTAN UTARA,13.2
Malinau,13.34
Bulungan,13.04
Tana Tidung,12.39
Nunukan,12.68
Kota Tarakan,14.21
SULAWESI UTARA,12.96
Bolaang Mongondow,11.63
Minahasa,14.18
Kepulauan Sangihe,12.6
Kepulauan Talaud,12.66
Minahasa Selatan,12.99
Minahasa Utara,13.07
Bolaang Mongondow Utara,12.38
Siau Tagulandang Biaro,12.03
Minahasa Tenggara,12.45
Bolaang Mongondow Selatan,12.33
Bolaang Mongondow Timur,11.9
Kota Manado,14.19
Kota Bitung,12.66
Kota Tomohon,14.24
Kota Kotamobagu,12.9
SULAWESI TENGAH,13.33
Banggai Kepulauan,13.09
Banggai,13.34
Morowali,13.38
Poso,13.74
Donggala,12.61
Toli-Toli,13.04
Buol,13.17
Parigi Moutong,12.51
Tojo Una-Una,12.37
Sigi,13.05
Banggai Laut,13.03
Morowali Utara,12.29
Kota Palu,16.51
SULAWESI SELATAN,13.54
Kepulauan Selayar,12.69
Bulukumba,13.43
Bantaeng,12.53
Jeneponto,12.12
Takalar,12.49
Gowa,13.7
Sinjai,13.26
Maros,13.5
Pangkajene dan Kepulauan,12.8
Barru,13.62
Bone,13
Soppeng,13.21
Wajo,13.31
Sidenreng Rappang,13.02
Pinrang,13.27
Enrekang,13.87
Luwu,13.41
Tana Toraja,13.88
Luwu Utara,12.59
Luwu Timur,13.01
Toraja Utara,13.42
Kota Makasar,15.61
Kota Parepare,14.54
Kota Palopo,15.12
SULAWESI TENGGARA,13.7
Buton,13.88
Muna,14.02
Konawe,13.04
Kolaka,13.03
Konawe Selatan,12.78
Bombana,11.9
Wakatobi,13.52
Kolaka Utara,12.17
Buton Utara,13.17
Konawe Utara,13.12
Kolaka Timur,12.7
Konawe Kepulauan,12.54
Muna Barat,12.62
Buton Tengah,13.2
Buton Selatan,13.26
Kota Kendari,16.91
Kota Baubau,15.52
GORONTALO,13.16
Boalemo,12.48
Gorontalo,13.21
Pohuwato,12.46
Bone Bolango,13.67
Gorontalo Utara,12.49
Kota Gorontalo,14.58
SULAWESI BARAT,12.88
Majene,13.71
Polewali Mandar,13.48
Mamasa,12.54
Mamuju,13.26
Mamuju Utara / Pasangkayu,12.07
Mamuju Tengah,12.66
MALUKU,14.08
Maluku Tenggara Barat / Kepulauan Tanimbar,12.33
Maluku Tenggara,12.9
Maluku Tengah,14.37
Buru,13.23
Kepulauan Aru,12.36
Seram Bagian Barat,13.69
Seram Bagian Timur,12.91
Maluku Barat Daya,12.7
Buru Selatan,12.84
Kota Ambon,16.07
Kota Tual,14.01
MALUKU UTARA,13.74
Halmahera Barat,13.24
Halmahera Tengah,13.23
Kepulauan Sula,12.97
Halmahera Selatan,13.03
Halmahera Utara,13.68
Halmahera Timur,12.87
Pulau Morotai,12.99
Pulau Taliabu,12.87
Kota Ternate,15.78
Kota Tidore Kepulauan,14.48
PAPUA BARAT,13.34
Fakfak,14.78
Kaimana,12.5
Teluk Wondama,11.9
Teluk Bintuni,12.44
Manokwari,13.78
Sorong Selatan,13.28
Sorong,13.92
Raja Ampat,12.11
Tambrauw,12.36
Maybrat,13.49
Manokwari Selatan,12.56
Pegunungan Arfak,11.79
Kota Sorong,14.42
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,11.15
Merauke,14.47
Jayawijaya,12.84
Jayapura,14.58
Nabire,12.64
Kepulauan Yapen,12.81
Biak Numfor,14.22
Paniai,10.53
Puncak Jaya,7.51
Mimika,12.96
Boven Digoel,11.43
Mappi,11.04
Asmat,9.7
Yahukimo,8.04
Pegunungan Bintang,6.78
Tolikara,9.02
Sarmi,12.33
Keerom,12.46
Waropen,12.84
Supiori,13.19
Mamberamo Raya,11.83
Nduga,4.33
Lanny Jaya,9.27
Mamberamo Tengah,9.62
Yalimo,9.66
Puncak,5.59
Dogiyai,10.62
Intan Jaya,7.69
Deiyai,9.85
Kota Jayapura,15.26
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,13.15
